date,place_category,change_from_baseline
2020-04-20,workplaces_avg,-30.71
2020-04-20,residential_avg,16.14
2020-04-21,retail_recreation,-35
2020-04-21,grocery_pharmacy,-19
2020-04-21,parks,-31
2020-04-21,transit_stations,-55
2020-04-21,workplaces,-36
2020-04-21,residential,16
2020-04-21,retail_recreation_avg,-37.71
2020-04-21,grocery_pharmacy_avg,-21.29
2020-04-21,parks_avg,-35.43
2020-04-21,transit_stations_avg,-56.86
2020-04-21,workplaces_avg,-30.71
2020-04-21,residential_avg,16.14
2020-04-22,retail_recreation,-34
2020-04-22,grocery_pharmacy,-16
2020-04-22,parks,-28
2020-04-22,transit_stations,-53
2020-04-22,workplaces,-36
2020-04-22,residential,15
2020-04-22,retail_recreation_avg,-37.57
2020-04-22,grocery_pharmacy_avg,-20.86
2020-04-22,parks_avg,-35.29
2020-04-22,transit_stations_avg,-56.57
2020-04-22,workplaces_avg,-30.71
2020-04-22,residential_avg,15.86
2020-04-23,retail_recreation,-32
2020-04-23,grocery_pharmacy,-10
2020-04-23,parks,-28
2020-04-23,transit_stations,-50
2020-04-23,workplaces,-37
2020-04-23,residential,15
2020-04-23,retail_recreation_avg,-37.29
2020-04-23,grocery_pharmacy_avg,-19.71
2020-04-23,parks_avg,-35.14
2020-04-23,transit_stations_avg,-55.71
2020-04-23,workplaces_avg,-30.86
2020-04-23,residential_avg,15.57
2020-04-24,retail_recreation,-49
2020-04-24,grocery_pharmacy,-30
2020-04-24,parks,-45
2020-04-24,transit_stations,-64
2020-04-24,workplaces,-43
2020-04-24,residential,22
2020-04-24,retail_recreation_avg,-38.86
2020-04-24,grocery_pharmacy_avg,-20.71
2020-04-24,parks_avg,-36.57
2020-04-24,transit_stations_avg,-56.57
2020-04-24,workplaces_avg,-32
2020-04-24,residential_avg,16.14
2020-04-25,retail_recreation,-50
2020-04-25,grocery_pharmacy,-29
2020-04-25,parks,-53
2020-04-25,transit_stations,-64
2020-04-25,workplaces,-30
2020-04-25,residential,19
2020-04-25,retail_recreation_avg,-39.86
2020-04-25,grocery_pharmacy_avg,-21.29
2020-04-25,parks_avg,-37.57
2020-04-25,transit_stations_avg,-57.43
2020-04-25,workplaces_avg,-32.86
2020-04-25,residential_avg,16.71
2020-04-26,retail_recreation,-53
2020-04-26,grocery_pharmacy,-34
2020-04-26,parks,-58
2020-04-26,transit_stations,-68
2020-04-26,workplaces,-18
2020-04-26,residential,18
2020-04-26,retail_recreation_avg,-41
2020-04-26,grocery_pharmacy_avg,-22.43
2020-04-26,parks_avg,-38.86
2020-04-26,transit_stations_avg,-58.57
2020-04-26,workplaces_avg,-33.43
2020-04-26,residential_avg,17.29
2020-04-27,retail_recreation,-43
2020-04-27,grocery_pharmacy,-28
2020-04-27,parks,-38
2020-04-27,transit_stations,-62
2020-04-27,workplaces,-36
2020-04-27,residential,19
2020-04-27,retail_recreation_avg,-42.29
2020-04-27,grocery_pharmacy_avg,-23.71
2020-04-27,parks_avg,-40.14
2020-04-27,transit_stations_avg,-59.43
2020-04-27,workplaces_avg,-33.71
2020-04-27,residential_avg,17.71
2020-04-28,retail_recreation,-43
2020-04-28,grocery_pharmacy,-26
2020-04-28,parks,-38
2020-04-28,transit_stations,-61
2020-04-28,workplaces,-38
2020-04-28,residential,18
2020-04-28,retail_recreation_avg,-43.43
2020-04-28,grocery_pharmacy_avg,-24.71
2020-04-28,parks_avg,-41.14
2020-04-28,transit_stations_avg,-60.29
2020-04-28,workplaces_avg,-34
2020-04-28,residential_avg,18
2020-04-29,retail_recreation,-42
2020-04-29,grocery_pharmacy,-24
2020-04-29,parks,-36
2020-04-29,transit_stations,-60
2020-04-29,workplaces,-37
2020-04-29,residential,18
2020-04-29,retail_recreation_avg,-44.57
2020-04-29,grocery_pharmacy_avg,-25.86
2020-04-29,parks_avg,-42.29
2020-04-29,transit_stations_avg,-61.29
2020-04-29,workplaces_avg,-34.14
2020-04-29,residential_avg,18.43
2020-04-30,retail_recreation,-40
2020-04-30,grocery_pharmacy,-19
2020-04-30,parks,-35
2020-04-30,transit_stations,-58
2020-04-30,workplaces,-36
2020-04-30,residential,18
2020-04-30,retail_recreation_avg,-45.71
2020-04-30,grocery_pharmacy_avg,-27.14
2020-04-30,parks_avg,-43.29
2020-04-30,transit_stations_avg,-62.43
2020-04-30,workplaces_avg,-34
2020-04-30,residential_avg,18.86
2020-05-01,retail_recreation,-44
2020-05-01,grocery_pharmacy,-23
2020-05-01,parks,-42
2020-05-01,transit_stations,-67
2020-05-01,workplaces,-59
2020-05-01,residential,25
2020-05-01,retail_recreation_avg,-45
2020-05-01,grocery_pharmacy_avg,-26.14
2020-05-01,parks_avg,-42.86
2020-05-01,transit_stations_avg,-62.86
2020-05-01,workplaces_avg,-36.29
2020-05-01,residential_avg,19.29
2020-05-02,retail_recreation,-46
2020-05-02,grocery_pharmacy,-24
2020-05-02,parks,-50
2020-05-02,transit_stations,-62
2020-05-02,workplaces,-28
2020-05-02,residential,18
2020-05-02,retail_recreation_avg,-44.43
2020-05-02,grocery_pharmacy_avg,-25.43
2020-05-02,parks_avg,-42.43
2020-05-02,transit_stations_avg,-62.57
2020-05-02,workplaces_avg,-36
2020-05-02,residential_avg,19.14
2020-05-03,retail_recreation,-48
2020-05-03,grocery_pharmacy,-28
2020-05-03,parks,-55
2020-05-03,transit_stations,-65
2020-05-03,workplaces,-14
2020-05-03,residential,17
2020-05-03,retail_recreation_avg,-43.71
2020-05-03,grocery_pharmacy_avg,-24.57
2020-05-03,parks_avg,-42
2020-05-03,transit_stations_avg,-62.14
2020-05-03,workplaces_avg,-35.43
2020-05-03,residential_avg,19
2020-05-04,retail_recreation,-38
2020-05-04,grocery_pharmacy,-21
2020-05-04,parks,-34
2020-05-04,transit_stations,-60
2020-05-04,workplaces,-35
2020-05-04,residential,18
2020-05-04,retail_recreation_avg,-43
2020-05-04,grocery_pharmacy_avg,-23.57
2020-05-04,parks_avg,-41.43
2020-05-04,transit_stations_avg,-61.86
2020-05-04,workplaces_avg,-35.29
2020-05-04,residential_avg,18.86
2020-05-05,retail_recreation,-39
2020-05-05,grocery_pharmacy,-19
2020-05-05,parks,-34
2020-05-05,transit_stations,-58
2020-05-05,workplaces,-36
2020-05-05,residential,18
2020-05-05,retail_recreation_avg,-42.43
2020-05-05,grocery_pharmacy_avg,-22.57
2020-05-05,parks_avg,-40.86
2020-05-05,transit_stations_avg,-61.43
2020-05-05,workplaces_avg,-35
2020-05-05,residential_avg,18.86
2020-05-06,retail_recreation,-38
2020-05-06,grocery_pharmacy,-18
2020-05-06,parks,-33
2020-05-06,transit_stations,-58
2020-05-06,workplaces,-36
2020-05-06,residential,18
2020-05-06,retail_recreation_avg,-41.86
2020-05-06,grocery_pharmacy_avg,-21.71
2020-05-06,parks_avg,-40.43
2020-05-06,transit_stations_avg,-61.14
2020-05-06,workplaces_avg,-34.86
2020-05-06,residential_avg,18.86
2020-05-07,retail_recreation,-44
2020-05-07,grocery_pharmacy,-18
2020-05-07,parks,-37
2020-05-07,transit_stations,-62
2020-05-07,workplaces,-58
2020-05-07,residential,24
2020-05-07,retail_recreation_avg,-42.43
2020-05-07,grocery_pharmacy_avg,-21.57
2020-05-07,parks_avg,-40.71
2020-05-07,transit_stations_avg,-61.71
2020-05-07,workplaces_avg,-38
2020-05-07,residential_avg,19.71
2020-05-08,retail_recreation,-44
2020-05-08,grocery_pharmacy,-19
2020-05-08,parks,-41
2020-05-08,transit_stations,-59
2020-05-08,workplaces,-35
2020-05-08,residential,19
2020-05-08,retail_recreation_avg,-42.43
2020-05-08,grocery_pharmacy_avg,-21
2020-05-08,parks_avg,-40.57
2020-05-08,transit_stations_avg,-60.57
2020-05-08,workplaces_avg,-34.57
2020-05-08,residential_avg,18.86
2020-05-09,retail_recreation,-48
2020-05-09,grocery_pharmacy,-22
2020-05-09,parks,-52
2020-05-09,transit_stations,-59
2020-05-09,workplaces,-26
2020-05-09,residential,17
2020-05-09,retail_recreation_avg,-42.71
2020-05-09,grocery_pharmacy_avg,-20.71
2020-05-09,parks_avg,-40.86
2020-05-09,transit_stations_avg,-60.14
2020-05-09,workplaces_avg,-34.29
2020-05-09,residential_avg,18.71
2020-05-10,retail_recreation,-48
2020-05-10,grocery_pharmacy,-23
2020-05-10,parks,-54
2020-05-10,transit_stations,-62
2020-05-10,workplaces,-12
2020-05-10,residential,16
2020-05-10,retail_recreation_avg,-42.71
2020-05-10,grocery_pharmacy_avg,-20
2020-05-10,parks_avg,-40.71
2020-05-10,transit_stations_avg,-59.71
2020-05-10,workplaces_avg,-34
2020-05-10,residential_avg,18.57
2020-05-11,retail_recreation,-39
2020-05-11,grocery_pharmacy,-16
2020-05-11,parks,-36
2020-05-11,transit_stations,-56
2020-05-11,workplaces,-34
2020-05-11,residential,18
2020-05-11,retail_recreation_avg,-42.86
2020-05-11,grocery_pharmacy_avg,-19.29
2020-05-11,parks_avg,-41
2020-05-11,transit_stations_avg,-59.14
2020-05-11,workplaces_avg,-33.86
2020-05-11,residential_avg,18.57
2020-05-12,retail_recreation,-38
2020-05-12,grocery_pharmacy,-13
2020-05-12,parks,-33
2020-05-12,transit_stations,-54
2020-05-12,workplaces,-35
2020-05-12,residential,18
2020-05-12,retail_recreation_avg,-42.71
2020-05-12,grocery_pharmacy_avg,-18.43
2020-05-12,parks_avg,-40.86
2020-05-12,transit_stations_avg,-58.57
2020-05-12,workplaces_avg,-33.71
2020-05-12,residential_avg,18.57
2020-05-13,retail_recreation,-37
2020-05-13,grocery_pharmacy,-12
2020-05-13,parks,-32
2020-05-13,transit_stations,-54
2020-05-13,workplaces,-34
2020-05-13,residential,17
2020-05-13,retail_recreation_avg,-42.57
2020-05-13,grocery_pharmacy_avg,-17.57
2020-05-13,parks_avg,-40.71
2020-05-13,transit_stations_avg,-58
2020-05-13,workplaces_avg,-33.43
2020-05-13,residential_avg,18.43
2020-05-14,retail_recreation,-36
2020-05-14,grocery_pharmacy,-10
2020-05-14,parks,-32
2020-05-14,transit_stations,-53
2020-05-14,workplaces,-34
2020-05-14,residential,17
2020-05-14,retail_recreation_avg,-41.43
2020-05-14,grocery_pharmacy_avg,-16.43
2020-05-14,parks_avg,-40
2020-05-14,transit_stations_avg,-56.71
2020-05-14,workplaces_avg,-30
2020-05-14,residential_avg,17.43
2020-05-15,retail_recreation,-36
2020-05-15,grocery_pharmacy,-9
2020-05-15,parks,-34
2020-05-15,transit_stations,-54
2020-05-15,workplaces,-32
2020-05-15,residential,16
2020-05-15,retail_recreation_avg,-40.29
2020-05-15,grocery_pharmacy_avg,-15
2020-05-15,parks_avg,-39
2020-05-15,transit_stations_avg,-56
2020-05-15,workplaces_avg,-29.57
2020-05-15,residential_avg,17
2020-05-16,retail_recreation,-37
2020-05-16,grocery_pharmacy,-8
2020-05-16,parks,-43
2020-05-16,transit_stations,-53
2020-05-16,workplaces,-22
2020-05-16,residential,15
2020-05-16,retail_recreation_avg,-38.71
2020-05-16,grocery_pharmacy_avg,-13
2020-05-16,parks_avg,-37.71
2020-05-16,transit_stations_avg,-55.14
2020-05-16,workplaces_avg,-29
2020-05-16,residential_avg,16.71
2020-05-17,retail_recreation,-40
2020-05-17,grocery_pharmacy,-13
2020-05-17,parks,-50
2020-05-17,transit_stations,-57
2020-05-17,workplaces,-8
2020-05-17,residential,15
2020-05-17,retail_recreation_avg,-37.57
2020-05-17,grocery_pharmacy_avg,-11.57
2020-05-17,parks_avg,-37.14
2020-05-17,transit_stations_avg,-54.43
2020-05-17,workplaces_avg,-28.43
2020-05-17,residential_avg,16.57
2020-05-18,retail_recreation,-33
2020-05-18,grocery_pharmacy,-10
2020-05-18,parks,-32
2020-05-18,transit_stations,-54
2020-05-18,workplaces,-33
2020-05-18,residential,17
2020-05-18,retail_recreation_avg,-36.71
2020-05-18,grocery_pharmacy_avg,-10.71
2020-05-18,parks_avg,-36.57
2020-05-18,transit_stations_avg,-54.14
2020-05-18,workplaces_avg,-28.29
2020-05-18,residential_avg,16.43
2020-05-19,retail_recreation,-29
2020-05-19,grocery_pharmacy,1
2020-05-19,parks,-27
2020-05-19,transit_stations,-48
2020-05-19,workplaces,-34
2020-05-19,residential,16
2020-05-19,retail_recreation_avg,-35.43
2020-05-19,grocery_pharmacy_avg,-8.71
2020-05-19,parks_avg,-35.71
2020-05-19,transit_stations_avg,-53.29
2020-05-19,workplaces_avg,-28.14
2020-05-19,residential_avg,16.14
2020-05-20,retail_recreation,-26
2020-05-20,grocery_pharmacy,3
2020-05-20,parks,-24
2020-05-20,transit_stations,-47
2020-05-20,workplaces,-34
2020-05-20,residential,16
2020-05-20,retail_recreation_avg,-33.86
2020-05-20,grocery_pharmacy_avg,-6.57
2020-05-20,parks_avg,-34.57
2020-05-20,transit_stations_avg,-52.29
2020-05-20,workplaces_avg,-28.14
2020-05-20,residential_avg,16
2020-05-21,retail_recreation,-24
2020-05-21,grocery_pharmacy,12
2020-05-21,parks,-21
2020-05-21,transit_stations,-47
2020-05-21,workplaces,-57
2020-05-21,residential,20
2020-05-21,retail_recreation_avg,-32.14
2020-05-21,grocery_pharmacy_avg,-3.43
2020-05-21,parks_avg,-33
2020-05-21,transit_stations_avg,-51.43
2020-05-21,workplaces_avg,-31.43
2020-05-21,residential_avg,16.43
2020-05-22,retail_recreation,-27
2020-05-22,grocery_pharmacy,7
2020-05-22,parks,-26
2020-05-22,transit_stations,-49
2020-05-22,workplaces,-46
2020-05-22,residential,19
2020-05-22,retail_recreation_avg,-30.86
2020-05-22,grocery_pharmacy_avg,-1.14
2020-05-22,parks_avg,-31.86
2020-05-22,transit_stations_avg,-50.71
2020-05-22,workplaces_avg,-33.43
2020-05-22,residential_avg,16.86
2020-05-23,retail_recreation,-35
2020-05-23,grocery_pharmacy,6
2020-05-23,parks,-36
2020-05-23,transit_stations,-49
2020-05-23,workplaces,-39
2020-05-23,residential,16
2020-05-23,retail_recreation_avg,-30.57
2020-05-23,grocery_pharmacy_avg,0.86
2020-05-23,parks_avg,-30.86
2020-05-23,transit_stations_avg,-50.14
2020-05-23,workplaces_avg,-35.86
2020-05-23,residential_avg,17
2020-05-24,retail_recreation,-51
2020-05-24,grocery_pharmacy,-30
2020-05-24,parks,-45
2020-05-24,transit_stations,-59
2020-05-24,workplaces,-24
2020-05-24,residential,8
2020-05-24,retail_recreation_avg,-32.14
2020-05-24,grocery_pharmacy_avg,-1.57
2020-05-24,parks_avg,-30.14
2020-05-24,transit_stations_avg,-50.43
2020-05-24,workplaces_avg,-38.14
2020-05-24,residential_avg,16
2020-05-25,retail_recreation,-40
2020-05-25,grocery_pharmacy,-17
2020-05-25,parks,-16
2020-05-25,transit_stations,-59
2020-05-25,workplaces,-70
2020-05-25,residential,19
2020-05-25,retail_recreation_avg,-33.14
2020-05-25,grocery_pharmacy_avg,-2.57
2020-05-25,parks_avg,-27.86
2020-05-25,transit_stations_avg,-51.14
2020-05-25,workplaces_avg,-43.43
2020-05-25,residential_avg,16.29
2020-05-26,retail_recreation,-36
2020-05-26,grocery_pharmacy,-12
2020-05-26,parks,-20
2020-05-26,transit_stations,-54
2020-05-26,workplaces,-48
2020-05-26,residential,16
2020-05-26,retail_recreation_avg,-34.14
2020-05-26,grocery_pharmacy_avg,-4.43
2020-05-26,parks_avg,-26.86
2020-05-26,transit_stations_avg,-52
2020-05-26,workplaces_avg,-45.43
2020-05-26,residential_avg,16.29
2020-05-27,retail_recreation,-32
2020-05-27,grocery_pharmacy,-8
2020-05-27,parks,-20
2020-05-27,transit_stations,-53
2020-05-27,workplaces,-42
2020-05-27,residential,16
2020-05-27,retail_recreation_avg,-35
2020-05-27,grocery_pharmacy_avg,-6
2020-05-27,parks_avg,-26.29
2020-05-27,transit_stations_avg,-52.86
2020-05-27,workplaces_avg,-46.57
2020-05-27,residential_avg,16.29
2020-05-28,retail_recreation,-32
2020-05-28,grocery_pharmacy,-8
2020-05-28,parks,-23
2020-05-28,transit_stations,-52
2020-05-28,workplaces,-38
2020-05-28,residential,16
2020-05-28,retail_recreation_avg,-36.14
2020-05-28,grocery_pharmacy_avg,-8.86
2020-05-28,parks_avg,-26.57
2020-05-28,transit_stations_avg,-53.57
2020-05-28,workplaces_avg,-43.86
2020-05-28,residential_avg,15.71
2020-05-29,retail_recreation,-33
2020-05-29,grocery_pharmacy,-11
2020-05-29,parks,-30
2020-05-29,transit_stations,-55
2020-05-29,workplaces,-35
2020-05-29,residential,17
2020-05-29,retail_recreation_avg,-37
2020-05-29,grocery_pharmacy_avg,-11.43
2020-05-29,parks_avg,-27.14
2020-05-29,transit_stations_avg,-54.43
2020-05-29,workplaces_avg,-42.29
2020-05-29,residential_avg,15.43
2020-05-30,retail_recreation,-37
2020-05-30,grocery_pharmacy,-11
2020-05-30,parks,-37
2020-05-30,transit_stations,-53
2020-05-30,workplaces,-23
2020-05-30,residential,14
2020-05-30,retail_recreation_avg,-37.29
2020-05-30,grocery_pharmacy_avg,-13.86
2020-05-30,parks_avg,-27.29
2020-05-30,transit_stations_avg,-55
2020-05-30,workplaces_avg,-40
2020-05-30,residential_avg,15.14
2020-05-31,retail_recreation,-37
2020-05-31,grocery_pharmacy,-13
2020-05-31,parks,-38
2020-05-31,transit_stations,-54
2020-05-31,workplaces,-5
2020-05-31,residential,12
2020-05-31,retail_recreation_avg,-35.29
2020-05-31,grocery_pharmacy_avg,-11.43
2020-05-31,parks_avg,-26.29
2020-05-31,transit_stations_avg,-54.29
2020-05-31,workplaces_avg,-37.29
2020-05-31,residential_avg,15.71
2020-06-01,retail_recreation,-28
2020-06-01,grocery_pharmacy,-7
2020-06-01,parks,-17
2020-06-01,transit_stations,-54
2020-06-01,workplaces,-56
2020-06-01,residential,20
2020-06-01,retail_recreation_avg,-33.57
2020-06-01,grocery_pharmacy_avg,-10
2020-06-01,parks_avg,-26.43
2020-06-01,transit_stations_avg,-53.57
2020-06-01,workplaces_avg,-35.29
2020-06-01,residential_avg,15.86
2020-06-02,retail_recreation,-27
2020-06-02,grocery_pharmacy,-4
2020-06-02,parks,-22
2020-06-02,transit_stations,-46
2020-06-02,workplaces,-28
2020-06-02,residential,13
2020-06-02,retail_recreation_avg,-32.29
2020-06-02,grocery_pharmacy_avg,-8.86
2020-06-02,parks_avg,-26.71
2020-06-02,transit_stations_avg,-52.43
2020-06-02,workplaces_avg,-32.43
2020-06-02,residential_avg,15.43
2020-06-03,retail_recreation,-27
2020-06-03,grocery_pharmacy,-4
2020-06-03,parks,-21
2020-06-03,transit_stations,-47
2020-06-03,workplaces,-29
2020-06-03,residential,14
2020-06-03,retail_recreation_avg,-31.57
2020-06-03,grocery_pharmacy_avg,-8.29
2020-06-03,parks_avg,-26.86
2020-06-03,transit_stations_avg,-51.57
2020-06-03,workplaces_avg,-30.57
2020-06-03,residential_avg,15.14
2020-06-04,retail_recreation,-27
2020-06-04,grocery_pharmacy,-5
2020-06-04,parks,-22
2020-06-04,transit_stations,-47
2020-06-04,workplaces,-28
2020-06-04,residential,14
2020-06-04,retail_recreation_avg,-30.86
2020-06-04,grocery_pharmacy_avg,-7.86
2020-06-04,parks_avg,-26.71
2020-06-04,transit_stations_avg,-50.86
2020-06-04,workplaces_avg,-29.14
2020-06-04,residential_avg,14.86
2020-06-05,retail_recreation,-30
2020-06-05,grocery_pharmacy,-9
2020-06-05,parks,-29
2020-06-05,transit_stations,-50
2020-06-05,workplaces,-26
2020-06-05,residential,15
2020-06-05,retail_recreation_avg,-30.43
2020-06-05,grocery_pharmacy_avg,-7.57
2020-06-05,parks_avg,-26.57
2020-06-05,transit_stations_avg,-50.14
2020-06-05,workplaces_avg,-27.86
2020-06-05,residential_avg,14.57
2020-06-06,retail_recreation,-31
2020-06-06,grocery_pharmacy,-8
2020-06-06,parks,-34
2020-06-06,transit_stations,-48
2020-06-06,workplaces,-16
2020-06-06,residential,13
2020-06-06,retail_recreation_avg,-29.57
2020-06-06,grocery_pharmacy_avg,-7.14
2020-06-06,parks_avg,-26.14
2020-06-06,transit_stations_avg,-49.43
2020-06-06,workplaces_avg,-26.86
2020-06-06,residential_avg,14.43
2020-06-07,retail_recreation,-32
2020-06-07,grocery_pharmacy,-10
2020-06-07,parks,-33
2020-06-07,transit_stations,-50
2020-06-07,workplaces,-3
2020-06-07,residential,11
2020-06-07,retail_recreation_avg,-28.86
2020-06-07,grocery_pharmacy_avg,-6.71
2020-06-07,parks_avg,-25.43
2020-06-07,transit_stations_avg,-48.86
2020-06-07,workplaces_avg,-26.57
2020-06-07,residential_avg,14.29
2020-06-08,retail_recreation,-24
2020-06-08,grocery_pharmacy,-6
2020-06-08,parks,-22
2020-06-08,transit_stations,-46
2020-06-08,workplaces,-24
2020-06-08,residential,13
2020-06-08,retail_recreation_avg,-28.29
2020-06-08,grocery_pharmacy_avg,-6.57
2020-06-08,parks_avg,-26.14
2020-06-08,transit_stations_avg,-47.71
2020-06-08,workplaces_avg,-22
2020-06-08,residential_avg,13.29
2020-06-09,retail_recreation,-26
2020-06-09,grocery_pharmacy,-7
2020-06-09,parks,-22
2020-06-09,transit_stations,-44
2020-06-09,workplaces,-25
2020-06-09,residential,13
2020-06-09,retail_recreation_avg,-28.14
2020-06-09,grocery_pharmacy_avg,-7
2020-06-09,parks_avg,-26.14
2020-06-09,transit_stations_avg,-47.43
2020-06-09,workplaces_avg,-21.57
2020-06-09,residential_avg,13.29
2020-06-10,retail_recreation,-24
2020-06-10,grocery_pharmacy,-4
2020-06-10,parks,-19
2020-06-10,transit_stations,-43
2020-06-10,workplaces,-25
2020-06-10,residential,13
2020-06-10,retail_recreation_avg,-27.71
2020-06-10,grocery_pharmacy_avg,-7
2020-06-10,parks_avg,-25.86
2020-06-10,transit_stations_avg,-46.86
2020-06-10,workplaces_avg,-21
2020-06-10,residential_avg,13.14
2020-06-11,retail_recreation,-23
2020-06-11,grocery_pharmacy,-5
2020-06-11,parks,-20
2020-06-11,transit_stations,-44
2020-06-11,workplaces,-25
2020-06-11,residential,14
2020-06-11,retail_recreation_avg,-27.14
2020-06-11,grocery_pharmacy_avg,-7
2020-06-11,parks_avg,-25.57
2020-06-11,transit_stations_avg,-46.43
2020-06-11,workplaces_avg,-20.57
2020-06-11,residential_avg,13.14
2020-06-12,retail_recreation,-26
2020-06-12,grocery_pharmacy,-9
2020-06-12,parks,-26
2020-06-12,transit_stations,-46
2020-06-12,workplaces,-23
2020-06-12,residential,14
2020-06-12,retail_recreation_avg,-26.57
2020-06-12,grocery_pharmacy_avg,-7
2020-06-12,parks_avg,-25.14
2020-06-12,transit_stations_avg,-45.86
2020-06-12,workplaces_avg,-20.14
2020-06-12,residential_avg,13
2020-06-13,retail_recreation,-28
2020-06-13,grocery_pharmacy,-8
2020-06-13,parks,-30
2020-06-13,transit_stations,-44
2020-06-13,workplaces,-14
2020-06-13,residential,12
2020-06-13,retail_recreation_avg,-26.14
2020-06-13,grocery_pharmacy_avg,-7
2020-06-13,parks_avg,-24.57
2020-06-13,transit_stations_avg,-45.29
2020-06-13,workplaces_avg,-19.86
2020-06-13,residential_avg,12.86
2020-06-14,retail_recreation,-29
2020-06-14,grocery_pharmacy,-10
2020-06-14,parks,-27
2020-06-14,transit_stations,-46
